           #Fx:            Fy:
     -0.0878651     0.00876147
     -0.0877282       0.008719
     -0.0876034     0.00862633
     -0.0874903     0.00848563
     -0.0873907     0.00829929
     -0.0873042     0.00807245
     -0.0872319     0.00781192
      -0.087174     0.00752681
     -0.0871327     0.00722757
     -0.0871084     0.00692575
     -0.0871029     0.00663347
     -0.0871174     0.00636245
     -0.0871525     0.00612397
     -0.0872068     0.00592577
     -0.0872795      0.0057721
     -0.0873669     0.00566538
      -0.087465     0.00560392
       -0.08757     0.00558306
     -0.0876783     0.00559413
     -0.0877859     0.00562654
     -0.0878902     0.00567011
     -0.0879902     0.00571335
     -0.0880853     0.00574595
     -0.0881766     0.00576003
     -0.0882669     0.00575142
     -0.0883597     0.00571732
     -0.0884586     0.00566016
     -0.0885668     0.00558574
     -0.0886865     0.00550148
     -0.0888192     0.00541523
     -0.0889641     0.00533807
     -0.0891184     0.00527776
     -0.0892769     0.00524266
     -0.0894339     0.00523737
     -0.0895817     0.00526538
     -0.0897134     0.00532496
     -0.0898229      0.0054131
     -0.0899068     0.00552298
     -0.0899632     0.00564703
     -0.0899925     0.00577458
     -0.0899985     0.00589541
     -0.0899854     0.00599908
     -0.0899584     0.00607849
      -0.089925     0.00612709
     -0.0898901     0.00614328
     -0.0898601      0.0061285
     -0.0898385     0.00608798
     -0.0898278     0.00602917
     -0.0898267     0.00596387
     -0.0898335     0.00590241
     -0.0898444     0.00585667
     -0.0898553     0.00583515
       -0.08986     0.00584535
      -0.089854     0.00588806
     -0.0898346     0.00596191
     -0.0897999     0.00605975
     -0.0897497      0.0061723
     -0.0896864     0.00628681
     -0.0896144     0.00639146
     -0.0895373     0.00647508
     -0.0894614     0.00652974
     -0.0893909     0.00655204
     -0.0893296     0.00654355
     -0.0892805     0.00650925
     -0.0892448     0.00645948
     -0.0892206     0.00640538
     -0.0892063      0.0063597
     -0.0891991     0.00633283
     -0.0891967      0.0063332
     -0.0891949     0.00636346
     -0.0891928     0.00642308
     -0.0891897     0.00650556
     -0.0891873     0.00660211
     -0.0891864     0.00670119
     -0.0891911     0.00679182
     -0.0892051     0.00686462
     -0.0892336     0.00691393
     -0.0892796     0.00693737
     -0.0893467     0.00693819
     -0.0894355     0.00692245
     -0.0895479     0.00689924
     -0.0896801     0.00687801
     -0.0898313     0.00686741
     -0.0899973     0.00687316
     -0.0901764     0.00689707
     -0.0903639     0.00693522
     -0.0905598      0.0069807
     -0.0907622     0.00702304
     -0.0909725     0.00704993
     -0.0911882      0.0070488
     -0.0914107     0.00701083
      -0.091637     0.00692872
      -0.091866     0.00680368
     -0.0920919     0.00663808
     -0.0923106     0.00644106
     -0.0925123     0.00622346
     -0.0926913     0.00599825
     -0.0928355     0.00577646
     -0.0929387     0.00556749
     -0.0929894     0.00537777
     -0.0929834     0.00520856
      -0.092913     0.00505853
     -0.0927781     0.00492414
     -0.0925752     0.00480219
     -0.0923082     0.00469105
     -0.0919774     0.00459361
     -0.0915898     0.00451638
     -0.0911486     0.00446865
     -0.0906628     0.00446423
     -0.0901371     0.00451581
     -0.0895813     0.00463461
     -0.0890015     0.00482494
     -0.0884102     0.00508492
     -0.0878152      0.0054032
     -0.0872304     0.00576071
     -0.0866643     0.00613141
     -0.0861301     0.00648785
     -0.0856345     0.00680247
     -0.0851886     0.00705282
      -0.084794     0.00722223
     -0.0844559     0.00730506
     -0.0841711     0.00730382
     -0.0839383     0.00723039
     -0.0837487     0.00710057
     -0.0835978     0.00693577
      -0.083476     0.00675469
     -0.0833779     0.00657602
      -0.083295     0.00641334
     -0.0832253     0.00627881
     -0.0831642     0.00617867
     -0.0831138     0.00611846
     -0.0830732     0.00610171
     -0.0830482     0.00613163
      -0.083039     0.00620787
     -0.0830516     0.00633065
     -0.0830869     0.00649449
       -0.08315     0.00669104
     -0.0832386     0.00690581
     -0.0833543      0.0071212
      -0.083493     0.00731414
     -0.0836543     0.00746404
     -0.0838311     0.00755234
     -0.0840217     0.00756625
     -0.0842173     0.00750013
     -0.0844153      0.0073599
     -0.0846054      0.0071578
      -0.084784     0.00691554
     -0.0849429     0.00665747
     -0.0850784      0.0064095
     -0.0851839      0.0061945
       -0.08526     0.00602954
     -0.0853059     0.00592409
     -0.0853282     0.00587951
     -0.0853317     0.00589059
     -0.0853276     0.00594747
     -0.0853243     0.00603567
     -0.0853344     0.00614103
     -0.0853644     0.00624827
     -0.0854232     0.00634457
     -0.0855122     0.00641792
     -0.0856347     0.00645818
     -0.0857854     0.00645771
     -0.0859601     0.00641172
     -0.0861486     0.00631881
     -0.0863442     0.00618258
     -0.0865343     0.00601113
     -0.0867129     0.00581869
     -0.0868704      0.0056227
     -0.0870038     0.00544532
     -0.0871092     0.00530711
      -0.087189     0.00522708
     -0.0872443     0.00521768
     -0.0872829     0.00528318
     -0.0873106     0.00541681
     -0.0873379     0.00560411
     -0.0873714     0.00582294
     -0.0874203     0.00604786
     -0.0874883     0.00625226
     -0.0875798     0.00641489
     -0.0876928      0.0065219
     -0.0878248     0.00656921
     -0.0879668     0.00656117
     -0.0881127     0.00651097
     -0.0882509      0.0064344
     -0.0883747     0.00635175
     -0.0884758     0.00628081
     -0.0885528     0.00623615
     -0.0886043     0.00622638
     -0.0886359     0.00625523
     -0.0886512     0.00631982
     -0.0886591     0.00641399
     -0.0886636     0.00652775
     -0.0886717     0.00664929
     -0.0886847     0.00676486
     -0.0887046     0.00686244
     -0.0887266     0.00693125
     -0.0887484     0.00696355
     -0.0887631     0.00695683
     -0.0887683     0.00691442
     -0.0887581     0.00684426
     -0.0887324     0.00676032
     -0.0886887     0.00668016
     -0.0886308     0.00662115
     -0.0885598     0.00659727
     -0.0884828     0.00661819
     -0.0884036     0.00668486
     -0.0883297     0.00678922
     -0.0882648     0.00691601
     -0.0882154     0.00704592
     -0.0881817     0.00715799
     -0.0881651     0.00723485
     -0.0881626     0.00726636
     -0.0881711     0.00725113
     -0.0881834     0.00719736
     -0.0881952     0.00712015
      -0.088199      0.0070388
     -0.0881928     0.00697136
      -0.088174     0.00693263
     -0.0881454     0.00693148
      -0.088109     0.00696833
     -0.0880712     0.00703599
     -0.0880353     0.00712101
     -0.0880069     0.00720781
     -0.0879867     0.00728064
     -0.0879773     0.00732664
     -0.0879742     0.00733744
     -0.0879772     0.00730952
     -0.0879812     0.00724706
     -0.0879841     0.00715768
     -0.0879821     0.00705426
      -0.087976     0.00695075
     -0.0879646     0.00686094
     -0.0879517     0.00679637
     -0.0879374     0.00676411
     -0.0879261     0.00676597
     -0.0879177     0.00679769
     -0.0879147     0.00684927
     -0.0879139     0.00690605
     -0.0879153     0.00695293
     -0.0879152     0.00697576
     -0.0879121     0.00696564
     -0.0879018     0.00692047
     -0.0878853      0.0068457
     -0.0878594      0.0067531
     -0.0878273     0.00665849
      -0.087789      0.0065774
     -0.0877505     0.00652249
      -0.087713     0.00649924
     -0.0876821     0.00650655
     -0.0876564     0.00653522
     -0.0876392     0.00657256
     -0.0876268     0.00660383
     -0.0876175     0.00661816
     -0.0876056     0.00660844
     -0.0875891     0.00657505
     -0.0875623     0.00652411
     -0.0875255     0.00646662
     -0.0874768     0.00641519
     -0.0874199     0.00638085
      -0.087356      0.0063713
     -0.0872916     0.00638828
     -0.0872285     0.00642804
     -0.0871733      0.0064832
     -0.0871254     0.00654339
     -0.0870872      0.0065982
     -0.0870555     0.00663836
     -0.0870298     0.00665915
     -0.0870051     0.00665844
       -0.08698      0.0066386
     -0.0869506     0.00660629
      -0.086918     0.00656966
     -0.0868812     0.00653739
     -0.0868452     0.00651667
     -0.0868106     0.00651167
     -0.0867834     0.00652219
     -0.0867646     0.00654384
     -0.0867575     0.00657043
     -0.0867602     0.00659232
     -0.0867718     0.00660016
     -0.0867874     0.00658776
     -0.0868038      0.0065532
     -0.0868152     0.00649958
     -0.0868202     0.00643536
     -0.0868149     0.00637144
     -0.0868025     0.00631956
     -0.0867839     0.00628771
     -0.0867642     0.00628034
     -0.0867448     0.00629476
     -0.0867309      0.0063244
     -0.0867228     0.00635818
     -0.0867218      0.0063847
     -0.0867249      0.0063953
     -0.0867314     0.00638744
     -0.0867371      0.0063632
     -0.0867413     0.00632987
     -0.0867412      0.0062976
     -0.0867384      0.0062764
     -0.0867332      0.0062735
     -0.0867299     0.00629141
       -0.08673     0.00632734
     -0.0867368     0.00637518
     -0.0867507     0.00642692
      -0.086772     0.00647362
     -0.0867977     0.00650818
     -0.0868264     0.00652867
      -0.086853     0.00653484
     -0.0868761     0.00653044
     -0.0868914     0.00652076
     -0.0868994     0.00651189
     -0.0868998      0.0065083
     -0.0868965     0.00651291
     -0.0868915     0.00652565
      -0.086889     0.00654409
     -0.0868902     0.00656412
      -0.086897     0.00658115
     -0.0869075     0.00659043
     -0.0869207     0.00659003
     -0.0869313     0.00657867
     -0.0869389     0.00655843
     -0.0869388     0.00653388
     -0.0869319     0.00651054
     -0.0869172     0.00649372
     -0.0868986     0.00648687
      -0.086877     0.00649119
     -0.0868571     0.00650295
     -0.0868389     0.00651783
     -0.0868258     0.00652953
      -0.086815     0.00653245
     -0.0868071     0.00652368
     -0.0867981     0.00650397
     -0.0867883     0.00647742
     -0.0867738     0.00644969
      -0.086757     0.00642798
     -0.0867377     0.00641618
     -0.0867198     0.00641597
     -0.0867031     0.00642478
     -0.0866906     0.00643815
     -0.0866821     0.00644883
     -0.0866791     0.00645244
     -0.0866785     0.00644617
     -0.0866807     0.00643088
     -0.0866807     0.00640997
     -0.0866794     0.00638873
     -0.0866741     0.00637131
     -0.0866672     0.00636108
     -0.0866587     0.00635862
      -0.086651     0.00636166
     -0.0866448     0.00636647
     -0.0866433     0.00636915
     -0.0866448     0.00636623
       -0.08665     0.00635726
      -0.086656     0.00634358
      -0.086662     0.00632796
     -0.0866632     0.00631349
     -0.0866606     0.00630414
      -0.086651     0.00630021
     -0.0866379     0.00630225
     -0.0866209     0.00630807
     -0.0866037     0.00631443
     -0.0865867     0.00631757
     -0.0865736     0.00631525
     -0.0865638     0.00630455
      -0.086558      0.0062872
     -0.0865541     0.00626558
     -0.0865516     0.00624365
     -0.0865482     0.00622535
     -0.0865456     0.00621452
     -0.0865415     0.00621219
     -0.0865376     0.00621819
     -0.0865339     0.00622984
     -0.0865326     0.00624203
     -0.0865318     0.00624858
      -0.086533     0.00624618
     -0.0865344     0.00623377
     -0.0865365     0.00621238
     -0.0865364     0.00618651
     -0.0865355     0.00616182
     -0.0865326     0.00614346
     -0.0865298     0.00613536
     -0.0865271     0.00613755
     -0.0865266     0.00614648
     -0.0865286     0.00615688
     -0.0865345      0.0061626
     -0.0865429     0.00615958
     -0.0865547       0.006146
     -0.0865676     0.00612389
     -0.0865808     0.00609808
     -0.0865926     0.00607429
     -0.0866042     0.00605727
     -0.0866138     0.00604983
     -0.0866228     0.00605161
      -0.086631     0.00605965
     -0.0866404     0.00606987
       -0.08665     0.00607596
     -0.0866614     0.00607643
     -0.0866716     0.00606991
     -0.0866799     0.00605788
     -0.0866852     0.00604324
      -0.086687     0.00603115
     -0.0866842     0.00602454
     -0.0866769     0.00602624
     -0.0866641     0.00603522
     -0.0866466     0.00604965
     -0.0866239     0.00606536
      -0.086596     0.00607955
      -0.086563     0.00608733
     -0.0865254      0.0060882
     -0.0864829     0.00608166
     -0.0864353     0.00607118
     -0.0863834      0.0060595
     -0.0863282     0.00605113
     -0.0862711     0.00604703
      -0.086213     0.00604837
     -0.0861562     0.00605248
      -0.086103     0.00605652
      -0.086055     0.00605477
     -0.0860142     0.00604496
     -0.0859817     0.00602459
     -0.0859586     0.00599545
     -0.0859454     0.00596116
     -0.0859429     0.00592666
     -0.0859521     0.00589579
     -0.0859729     0.00587254
     -0.0860047     0.00585772
     -0.0860478     0.00584961
     -0.0861003     0.00584446
     -0.0861603     0.00583916
     -0.0862255     0.00583049
     -0.0862922     0.00581885
     -0.0863576     0.00580511
     -0.0864188     0.00579309
     -0.0864725     0.00578575
     -0.0865169     0.00578662
     -0.0865493      0.0057956
     -0.0865686     0.00581084
     -0.0865732     0.00582881
     -0.0865636     0.00584588
     -0.0865387     0.00585759
     -0.0865004     0.00586186
     -0.0864487     0.00585897
      -0.086388     0.00585111
     -0.0863204      0.0058401
     -0.0862495     0.00582921
     -0.0861777     0.00581946
       -0.08611     0.00581123
     -0.0860476     0.00580358
     -0.0859934     0.00579531
     -0.0859477     0.00578451
     -0.0859124     0.00577036
     -0.0858855     0.00575342
     -0.0858677     0.00573595
     -0.0858558     0.00571891
     -0.0858489     0.00570519
     -0.0858439     0.00569678
     -0.0858402     0.00569432
     -0.0858346     0.00569696
      -0.085827      0.0057018
      -0.085814      0.0057059
     -0.0857975      0.0057055
     -0.0857758     0.00569901
     -0.0857512     0.00568526
      -0.085723     0.00566533
     -0.0856958     0.00564164
     -0.0856704     0.00561657
     -0.0856513     0.00559295
     -0.0856387     0.00557236
     -0.0856361     0.00555462
     -0.0856427     0.00553869
     -0.0856612     0.00552339
     -0.0856879     0.00550809
     -0.0857234     0.00549236
     -0.0857631     0.00547792
      -0.085806     0.00546639
     -0.0858474     0.00545971
     -0.0858868     0.00545922
     -0.0859192      0.0054647
     -0.0859455     0.00547462
     -0.0859618     0.00548593
     -0.0859707     0.00549536
     -0.0859694     0.00550054
     -0.0859626     0.00549895
     -0.0859496     0.00549071
     -0.0859362     0.00547741
     -0.0859227     0.00546124
     -0.0859144      0.0054439
     -0.0859107     0.00542759
     -0.0859161     0.00541281
     -0.0859292     0.00539966
     -0.0859516     0.00538858
     -0.0859795     0.00537941
     -0.0860138     0.00537119
     -0.0860496     0.00536587
     -0.0860859     0.00536334
     -0.0861178     0.00536449
     -0.0861458      0.0053691
     -0.0861648      0.0053775
     -0.0861774     0.00538734
     -0.0861809     0.00539718
      -0.086178     0.00540378
     -0.0861681     0.00540537
     -0.0861557     0.00540139
     -0.0861396     0.00539205
     -0.0861248     0.00537765
     -0.0861107     0.00536025
     -0.0861017     0.00534208
     -0.0860961     0.00532481
     -0.0860972     0.00530941
     -0.0861018     0.00529648
     -0.0861115     0.00528563
     -0.0861215     0.00527698
     -0.0861328     0.00526918
     -0.0861406     0.00526148
      -0.086147     0.00525488
     -0.0861481     0.00525028
      -0.086146     0.00524806
     -0.0861378     0.00524753
      -0.086128     0.00524845
      -0.086115     0.00524941
     -0.0861028      0.0052489
     -0.0860897     0.00524556
     -0.0860802      0.0052384
     -0.0860722     0.00522691
     -0.0860681     0.00521266
     -0.0860653     0.00519691
     -0.0860667      0.0051814
     -0.0860689      0.0051681
     -0.0860735     0.00515785
     -0.0860764     0.00515023
     -0.0860796     0.00514403
     -0.0860793     0.00513811
     -0.0860777     0.00513153
      -0.086071     0.00512393
     -0.0860638     0.00511561
     -0.0860525     0.00510579
     -0.0860415     0.00509561
     -0.0860281     0.00508552
     -0.0860168     0.00507551
     -0.0860058     0.00506503
     -0.0859991     0.00505396
     -0.0859931     0.00504131
     -0.0859905     0.00502796
     -0.0859872     0.00501376
      -0.085986     0.00499969
      -0.085983     0.00498646
     -0.0859813     0.00497617
     -0.0859763     0.00496847
     -0.0859718     0.00496375
     -0.0859645     0.00496127
     -0.0859579     0.00495948
     -0.0859485     0.00495743
     -0.0859407     0.00495446
     -0.0859315     0.00494941
     -0.0859244     0.00494299
     -0.0859158     0.00493481
       -0.08591     0.00492525
     -0.0859028     0.00491542
     -0.0858971     0.00490567
     -0.0858901     0.00489587
     -0.0858846     0.00488475
     -0.0858778     0.00487225
     -0.0858733     0.00485857
     -0.0858674     0.00484393
     -0.0858638      0.0048295
     -0.0858592     0.00481495
     -0.0858584     0.00480075
     -0.0858574     0.00478809
      -0.085861      0.0047769
     -0.0858652     0.00476619
     -0.0858726     0.00475543
     -0.0858796     0.00474403
      -0.085889     0.00473224
     -0.0858955     0.00472004
     -0.0859014     0.00470788
     -0.0859034     0.00469668
     -0.0859043     0.00468738
     -0.0859006     0.00467971
     -0.0858967     0.00467305
     -0.0858906     0.00466758
     -0.0858854     0.00466189
     -0.0858798     0.00465504
     -0.0858775     0.00464604
     -0.0858749     0.00463542
     -0.0858752     0.00462348
     -0.0858745     0.00461102
     -0.0858758     0.00459883
     -0.0858748     0.00458681
     -0.0858747     0.00457473
     -0.0858719     0.00456299
      -0.085869      0.0045511
     -0.0858637     0.00453925
     -0.0858599     0.00452641
     -0.0858546      0.0045132
     -0.0858513     0.00449987
     -0.0858477      0.0044867
     -0.0858465     0.00447405
     -0.0858451     0.00446232
     -0.0858466     0.00445143
     -0.0858474     0.00444024
     -0.0858495     0.00442889
     -0.0858488     0.00441688
     -0.0858474     0.00440355
     -0.0858422     0.00438949
     -0.0858355     0.00437455
     -0.0858252     0.00435941
     -0.0858151     0.00434489
     -0.0858037     0.00433142
     -0.0857944      0.0043184
     -0.0857861     0.00430637
     -0.0857821     0.00429455
     -0.0857787     0.00428235
     -0.0857783     0.00427019
     -0.0857781     0.00425863
     -0.0857784     0.00424712
     -0.0857754     0.00423516
     -0.0857713     0.00422363
     -0.0857632     0.00421147
     -0.0857537     0.00419844
     -0.0857408      0.0041839
     -0.0857282     0.00416713
     -0.0857138     0.00414841
     -0.0857024     0.00412782
     -0.0856918      0.0041053
     -0.0856848     0.00408128
     -0.0856795     0.00405688
     -0.0856787     0.00403163
     -0.0856782      0.0040055
     -0.0856807     0.00397817
      -0.085683     0.00394977
     -0.0856874     0.00392049
     -0.0856904      0.0038908
      -0.085696     0.00386168
     -0.0857002     0.00383377
     -0.0857073     0.00380692
      -0.085715     0.00378304
      -0.085727     0.00376245
     -0.0857404     0.00374459
     -0.0857595     0.00372992
     -0.0857794     0.00371925
     -0.0858028     0.00371254
     -0.0858247     0.00371061
     -0.0858476     0.00371471
     -0.0858665     0.00372529
      -0.085884     0.00374356
     -0.0858963     0.00377076
     -0.0859072     0.00380753
     -0.0859125     0.00385368
     -0.0859163     0.00390942
     -0.0859148     0.00397408
      -0.085912     0.00404735
     -0.0859033     0.00412883
     -0.0858933     0.00421753
     -0.0858775     0.00431139
     -0.0858595      0.0044084
     -0.0858352     0.00450586
     -0.0858083     0.00460097
     -0.0857763     0.00469028
     -0.0857439     0.00477003
     -0.0857088     0.00483675
      -0.085676     0.00488908
     -0.0856433     0.00492426
     -0.0856162     0.00494058
     -0.0855912     0.00493586
     -0.0855731     0.00490981
     -0.0855581     0.00486192
     -0.0855504     0.00479196
     -0.0855457     0.00470044
     -0.0855481     0.00458917
     -0.0855529     0.00445918
     -0.0855639     0.00431411
     -0.0855765     0.00415676
     -0.0855952     0.00399193
     -0.0856157     0.00382357
     -0.0856416      0.0036576
     -0.0856686     0.00349715
      -0.085699     0.00334668
     -0.0857287     0.00320961
     -0.0857595     0.00308908
      -0.085786     0.00298801
     -0.0858097     0.00290801
     -0.0858247     0.00285039
     -0.0858328     0.00281516
     -0.0858292     0.00280061
     -0.0858169      0.0028046
     -0.0857925     0.00282349
     -0.0857593     0.00285298
     -0.0857146     0.00288886
     -0.0856616     0.00292617
     -0.0855983     0.00296099
     -0.0855284     0.00298996
     -0.0854497     0.00301089
     -0.0853658     0.00302097
     -0.0852742     0.00301983
     -0.0851798     0.00300721
     -0.0850816     0.00298465
     -0.0849831     0.00295325
     -0.0848842     0.00291595
     -0.0847896     0.00287616
     -0.0846986     0.00283697
     -0.0846144      0.0028027
     -0.0845366     0.00277644
     -0.0844679     0.00275981
     -0.0844063     0.00275351
     -0.0843546     0.00275749
     -0.0843107     0.00277047
     -0.0842762     0.00278977
     -0.0842488     0.00281331
     -0.0842309     0.00283726
     -0.0842202     0.00285838
     -0.0842191     0.00287468
     -0.0842253     0.00288446
     -0.0842415     0.00288535
     -0.0842674     0.00287716
     -0.0843037     0.00285991
     -0.0843488     0.00283511
     -0.0844043     0.00280565
     -0.0844678     0.00277409
     -0.0845399     0.00274437
     -0.0846178     0.00272044
     -0.0847023     0.00270581
      -0.084791     0.00270225
     -0.0848841     0.00271145
     -0.0849799     0.00273258
     -0.0850789     0.00276383
     -0.0851788     0.00280289
       -0.08528     0.00284512
     -0.0853814      0.0028865
     -0.0854833     0.00292287
     -0.0855841     0.00295107
      -0.085684     0.00296766
     -0.0857834     0.00297162
     -0.0858815     0.00296276
     -0.0859784     0.00294214
     -0.0860745     0.00291223
     -0.0861689     0.00287662
     -0.0862616     0.00284012
     -0.0863504     0.00280621
     -0.0864353     0.00277923
     -0.0865146     0.00276191
     -0.0865881      0.0027555
     -0.0866542     0.00275845
     -0.0867138     0.00276998
     -0.0867668     0.00278618
     -0.0868153     0.00280268
      -0.086861      0.0028147
     -0.0869068     0.00281949
     -0.0869547      0.0028128
     -0.0870081     0.00279416
     -0.0870688      0.0027627
     -0.0871396     0.00272021
     -0.0872211      0.0026683
      -0.087314     0.00261159
      -0.087417     0.00255266
     -0.0875285     0.00249488
      -0.087647     0.00244079
     -0.0877691     0.00239203
     -0.0878914     0.00234761
     -0.0880115       0.002307
     -0.0881263     0.00226703
     -0.0882325      0.0022244
     -0.0883284     0.00217525
     -0.0884132     0.00211596
     -0.0884846     0.00204437
     -0.0885418     0.00195941
     -0.0885836     0.00186246
     -0.0886103     0.00175703
     -0.0886196     0.00164828
     -0.0886113     0.00154221
     -0.0885825     0.00144434
     -0.0885316     0.00136197
     -0.0884561     0.00130017
     -0.0883531     0.00126237
     -0.0882198     0.00124956
      -0.088055     0.00126133
     -0.0878564     0.00129497
     -0.0876249     0.00134658
     -0.0873611     0.00141139
     -0.0870677     0.00148468
     -0.0867486     0.00156159
     -0.0864093      0.0016386
      -0.086056     0.00171181
     -0.0856955     0.00178084
     -0.0853347     0.00184435
     -0.0849802     0.00190382
     -0.0846379     0.00195957
     -0.0843127     0.00201188
     -0.0840067     0.00205819
     -0.0837236     0.00209884
     -0.0834619     0.00213004
     -0.0832231     0.00214928
     -0.0830043      0.0021532
     -0.0828048     0.00214034
     -0.0826225      0.0021089
     -0.0824569     0.00206181
     -0.0823049      0.0020013
      -0.082168     0.00193325
     -0.0820434     0.00186416
     -0.0819327     0.00180167
     -0.0818342     0.00175153
     -0.0817505     0.00171906
      -0.081679     0.00170698
     -0.0816226     0.00171493
     -0.0815799     0.00174027
     -0.0815529     0.00177895
     -0.0815399     0.00182332
     -0.0815444     0.00186588
     -0.0815644     0.00189945
     -0.0816033     0.00191766
     -0.0816583     0.00191582
     -0.0817325     0.00189389
     -0.0818225     0.00185223
     -0.0819309     0.00179461
     -0.0820535      0.0017272
     -0.0821914     0.00165621
     -0.0823404     0.00158637
     -0.0824997     0.00152452
     -0.0826641     0.00147256
     -0.0828315     0.00143302
     -0.0829963     0.00140382
     -0.0831574     0.00138457
     -0.0833098     0.00137117
     -0.0834538     0.00136299
     -0.0835853     0.00135501
     -0.0837081     0.00134645
     -0.0838206     0.00133456
     -0.0839281      0.0013189
     -0.0840297     0.00129794
     -0.0841318     0.00127165
     -0.0842342     0.00123797
     -0.0843433      0.0011981
      -0.084457     0.00115058
     -0.0845799     0.00109702
     -0.0847082     0.00103691
     -0.0848446    0.000973277
     -0.0849827    0.000907391
     -0.0851226     0.00084313
     -0.0852575    0.000783022
     -0.0853867    0.000732079
     -0.0855033    0.000692651
     -0.0856067    0.000668295
     -0.0856917    0.000659317
     -0.0857602    0.000666771
     -0.0858082    0.000687003
     -0.0858395    0.000718664
     -0.0858526    0.000756167
     -0.0858541    0.000795443
     -0.0858431    0.000830445
     -0.0858272    0.000858169
     -0.0858066    0.000873804
     -0.0857883    0.000877436
     -0.0857727    0.000866592
     -0.0857658    0.000844475
     -0.0857672    0.000810944
     -0.0857799    0.000771333
     -0.0858016    0.000727251
      -0.085833    0.000683624
     -0.0858689    0.000641383
       -0.08591    0.000605021
     -0.0859502    0.000575166
     -0.0859892    0.000553511
     -0.0860204    0.000539321
     -0.0860448    0.000532523
     -0.0860583    0.000528499
     -0.0860647    0.000526026
     -0.0860619    0.000519555
     -0.0860554    0.000506405
     -0.0860459    0.000482831
     -0.0860391    0.000447948
     -0.0860353    0.000400584
     -0.0860403    0.000343326
     -0.0860523    0.000278331
     -0.0860739    0.000210945
     -0.0861022    0.000145108
     -0.0861361    8.66726e-05
     -0.0861705    3.85344e-05
     -0.0862045    2.32086e-06
     -0.0862331   -2.20649e-05
     -0.0862542   -3.52301e-05
     -0.0862654   -4.16301e-05
     -0.0862677    -4.4439e-05
       -0.08626   -4.81568e-05
     -0.0862458   -5.57601e-05
     -0.0862251   -7.03037e-05
     -0.0862019    -9.2797e-05
     -0.0861771   -0.000122834
     -0.0861541   -0.000157796
     -0.0861315   -0.000196069
     -0.0861103   -0.000234053
     -0.0860886   -0.000269003
     -0.0860661   -0.000298545
     -0.0860396   -0.000322569
     -0.0860085   -0.000341106
     -0.0859709   -0.000355236
     -0.0859281   -0.000367098
     -0.0858791    -0.00037834
      -0.085826   -0.000391655
     -0.0857698     -0.0004078
     -0.0857136   -0.000427626
     -0.0856592   -0.000452217
     -0.0856096   -0.000480633
     -0.0855655   -0.000512268
     -0.0855286   -0.000546329
      -0.085499   -0.000581253
     -0.0854762   -0.000615768
     -0.0854589   -0.000648778
     -0.0854453   -0.000678841
     -0.0854334   -0.000705339
     -0.0854212   -0.000728358
     -0.0854071   -0.000748273
     -0.0853895   -0.000765704
     -0.0853679   -0.000782736
     -0.0853427    -0.00080112
     -0.0853153   -0.000823144
     -0.0852869   -0.000849791
     -0.0852598   -0.000881314
     -0.0852356   -0.000917096
     -0.0852162   -0.000955317
     -0.0852016   -0.000994794
     -0.0851929    -0.00103289
     -0.0851888     -0.0010672
      -0.085189    -0.00109672
     -0.0851912     -0.0011204
     -0.0851928    -0.00113919
     -0.0851922    -0.00115511
